,Time Gameplayed Utc,participantTaskId,Participant Id,Finish Status,Times Finished Game,Session Type,OS Version,Screen Height,Screen Width,Client Time Zone,Graphics Device Name,Processor Frequency,Runtime Platform,I18n,Processor Count,System Memory Size,Build,Device DPI,Device Model,Device Type,Response Window,Response Time,Inter Time Interval,Trial Number,FPS Mean,FPS Variance,Condition,Correct Button,Late Response,Time Sent Utc,Detail,Finger Used
46,2024-10-02T20:38:03.6540000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,StartingWindow,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,-1,283,900,6,118.88604,22.02366,RIGHT,1,0,2024-10-02T20:38:03.6540000Z,N/A,N/A
47,2024-10-02T20:38:03.6540000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,StartingWindow,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,-1,333,800,7,119.142647,45.4079056,RIGHT,1,0,2024-10-02T20:38:03.6540000Z,N/A,N/A
48,2024-10-02T20:38:03.6540000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,StartingWindow,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,-1,250,1200,8,120.482384,24.1132145,RIGHT,1,0,2024-10-02T20:38:03.6540000Z,N/A,N/A
49,2024-10-02T20:38:03.6540000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,StartingWindow,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,-1,216,1000,9,119.791977,38.03213,RIGHT,1,0,2024-10-02T20:38:03.6540000Z,N/A,N/A
50,2024-10-02T20:38:36.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,383,900,900,0,119.238586,39.2322044,LEFT,1,1,2024-10-02T20:38:36.5980000Z,N/A,N/A
51,2024-10-02T20:38:36.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,423,233,1200,1,120.091911,21.2904148,LEFT,1,0,2024-10-02T20:38:36.5980000Z,N/A,N/A
52,2024-10-02T20:38:36.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,413,233,800,2,117.746437,22.9072323,LEFT,1,0,2024-10-02T20:38:36.5980000Z,N/A,N/A
53,2024-10-02T20:38:36.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,393,283,1100,3,118.776871,58.9001122,LEFT,1,0,2024-10-02T20:38:36.5980000Z,N/A,N/A
54,2024-10-02T20:38:36.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,363,233,1000,4,118.314667,27.229681,LEFT,1,0,2024-10-02T20:38:36.5980000Z,N/A,N/A
55,2024-10-02T20:38:36.5980000Z,851710fe-0e1d-4a72-aedf-f34f032442c1,WPI6_alena1,Successful,0,Real,Mac OS X 10_15_7,1598,2396,Eastern Standard Time,"ANGLE (Apple, ANGLE Metal Renderer: Apple M3 Pro, Unspecified Version)",0,17,30,1,256,1.24.0,0,Chrome 129,3,323,267,1100,5,120.069954,15.3685961,LEFT,1,0,2024-10-02T20:38:36.5980000Z,N/A,N/A
